pipeline_name,task_name,runtime,retry_count,rows_processed,schema_change,upstream_failed,error_log,root_cause,timestamp
security_scan_pipeline,analyze_metrics,2271,2,246537,False,False,"MemoryError: unable to allocate 16.0 GiB. Worker OOM killed by kernel. Context: Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" ins...",Resource Exhaustion,2023-12-21T10:40:00+00:00
fraud_detection_pipeline,ingest_transactions,312,2,156849,True,False,"FormatError: 890 rows in 'phone_number' don't match pattern +[0-9]{10,15}.",Data Quality Issue,2024-02-10T03:56:00+00:00
cluster_ops_pipeline,monitor_latency,342,3,9981,False,False,"ResourceError: CPU throttled. Container exceeds cgroup limit on pod productpage-v1-94d68db49-zvtz8. Context: stdout F reply: 'HTTP/1.1 503 Service Unavailable\\r\\n' | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce",Resource Exhaustion,2023-12-22T10:43:00+00:00
cluster_ops_pipeline,check_pod_health,1149,1,176301,False,False,"ResourceError: CPU throttled. Container exceeds cgroup limit on pod productpage-v1-94d68db49-zvtz8. Context: Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecat...",Resource Exhaustion,2023-12-21T14:40:00+00:00
cluster_ops_pipeline,monitor_latency,3129,2,258483,False,False,"ResourceError: CPU throttled. Container exceeds cgroup limit on pod productpage-v1-7f4c6b8f9-6b9r5. Context: stderr F [1][warning][config] [./source/common/config/grpc_stream.h:160] StreamAggregatedResources gRPC config stream closed: 3, Resource not found: m",Resource Exhaustion,2023-12-07T15:20:00+00:00
error_tracking_pipeline,audit_resources,485,10,9031,False,False,HTTPError: 429 Too Many Requests from scenario10-bot-deployment-69bbf69f44-9sg9c. Rate limit exceeded. Context: stderr F Failed password for root from 10.1.64.117 port 42976 ssh2 | stderr F Failed password for root from 10.1.64.117 port 53848 ssh2 | stdout F reply: 'HTTP/1.1 503 Service Unavailable\\r\\n',API Failure,2024-01-16T14:30:00+00:00
microservice_health_pipeline,parse_events,2778,4,466217,False,False,DiskFullError: /tmp is at 100% capacity on pod details-v1-79548dfc8f-22flc. Cannot write results. Context: FATAL SignalException: SIGTERM | FATAL SignalException: SIGTERM | FATAL SignalException: SIGTERM,Resource Exhaustion,2024-02-16T03:51:00+00:00
clickstream_pipeline,sessionize,68,2,304,True,False,"PandasError: column 'user_id' dtype mismatch: expected int64, got object.",Schema Change,2024-02-10T20:07:00+00:00
container_orchestration_pipeline,audit_resources,39,2,33029,False,False,HTTPError: 503 Service Unavailable from pod scenario10-bot-deployment-69bbf69f44-9sg9c. Context: stderr F Failed password for root from 10.1.64.117 port 60500 ssh2 | stderr F Failed password for root from 10.1.64.117 port 40054 ssh2 | stderr F Failed password for root from 10.1.64.117 port 33054 ssh2,API Failure,2024-01-15T01:59:00+00:00
k8s_monitoring_pipeline,evaluate_sli,2429,2,276513,False,False,KilledWorker: task exceeded memory limit and was killed by orchestrator on details-v1-79548dfc8f-22flc. Context: FATAL SignalException: SIGTERM | FATAL SignalException: SIGTERM | FATAL SignalException: SIGTERM,Resource Exhaustion,2024-02-15T17:02:00+00:00
clickstream_pipeline,store_sessions,729,2,26799,True,False,ConsistencyError: sum of line items doesn't match order total for 560 orders.,Data Quality Issue,2024-03-11T03:03:00+00:00
fraud_detection_pipeline,flag_fraud,4,3,0,False,True,"CascadeFailure: 3 upstream dependencies failed: order_etl, payment, billing.",Dependency Failure,2024-03-06T01:50:00+00:00
cost_tracking_pipeline,process_logs,200,5,345755,False,False,"ResourceError: CPU throttled. Container exceeds cgroup limit on pod productpage-v1-94d68db49-zvtz8. Context: stdout F reply: 'HTTP/1.1 503 Service Unavailable\\r\\n' | stderr F [1][warning][config] [./source/common/config/grpc_stream.h:160] StreamAggregatedResources gRPC config stream closed: 3, Resource not found: m | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce",Resource Exhaustion,2023-12-21T13:57:00+00:00
network_monitor_pipeline,validate_deployment,1404,4,162424,False,False,"KilledWorker: task exceeded memory limit and was killed by orchestrator on productpage-v1-7f4c6b8f9-6b9r5. Context: stderr F [1][warning][config] [./source/common/config/grpc_stream.h:160] StreamAggregatedResources gRPC config stream closed: 3, Resource not found: m",Resource Exhaustion,2023-12-07T05:19:00+00:00
data_quality_pipeline,generate_report,81,1,298,True,False,DataTypeError: column 'is_active' changed from boolean to varchar.,Schema Change,2024-03-13T05:04:00+00:00
load_balancer_pipeline,audit_resources,550,4,424446,False,False,"KilledWorker: task exceeded memory limit and was killed by orchestrator on productpage-v1-94d68db49-zvtz8. Context: stdout F reply: 'HTTP/1.1 503 Service Unavailable\\r\\n' | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce",Resource Exhaustion,2023-12-22T03:24:00+00:00
notification_pipeline,send_batch,5,1,0,False,True,TaskFailedError: depends on 'extract_orders' which has status=FAILED.,Dependency Failure,2024-03-11T07:50:00+00:00
inventory_sync,reconcile_stock,97,1,138,True,False,ColumnNotFoundError: 'subscription_tier' removed in upstream migration.,Schema Change,2024-03-12T13:15:00+00:00
latency_monitoring_pipeline,scan_containers,348,2,45000,False,False,HTTPError: 503 Service Unavailable from pod scenario10-bot-deployment-69bbf69f44-9sg9c. Context: stderr F Failed password for root from 10.1.64.117 port 40190 ssh2 | stderr F Failed password for root from 10.1.64.117 port 36680 ssh2 | stderr F Failed password for root from 10.1.64.117 port 46960 ssh2,API Failure,2024-01-15T04:57:00+00:00
cloud_infra_pipeline,evaluate_sli,187,7,96264,False,False,ConnectionError: max retries exceeded connecting to scenario10-bot-deployment-69bbf69f44-9sg9c:8080. Context: stderr F Failed password for root from 10.1.64.117 port 59436 ssh2 | stderr F Failed password for root from 10.1.64.117 port 37630 ssh2 | stderr F Failed password for root from 10.1.64.117 port 57824 ssh2,API Failure,2024-01-16T20:37:00+00:00
resource_mgmt_pipeline,audit_resources,1779,0,433646,False,False,"DiskFullError: /tmp is at 100% capacity on pod ip-10-1-100-109|web|ap-. Cannot write results. Context: ip-10-1-100-128 systemd: Removed slice User Slice of root. | ip-10-1-100-128 dhclient[2114]: XMT: Solicit on eth0, interval 113550ms. | ip-10-1-13-124 dhclient[2410]: DHCPREQUEST on eth0 to 10.1.13.1 port 67 (xid=0x1f5abfb3)",Resource Exhaustion,2024-01-24T17:40:00+00:00
error_tracking_pipeline,sync_config,3141,0,446385,False,False,DiskFullError: /tmp is at 100% capacity on pod details-v1-79548dfc8f-22flc. Cannot write results. Context: ERROR `/' not found. | FATAL SignalException: SIGTERM | FATAL SignalException: SIGTERM,Resource Exhaustion,2024-02-16T00:35:00+00:00
load_balancer_pipeline,parse_events,2089,2,359271,False,False,"DiskFullError: /tmp is at 100% capacity on pod productpage-v1-94d68db49-zvtz8. Cannot write results. Context: Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | stdout F reply: 'HTTP/1.1 503 Service Unavailable\\r\\n' | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce",Resource Exhaustion,2023-12-22T05:11:00+00:00
customer_360_pipeline,deduplicate,22,2,155,True,False,DataTypeError: column 'is_active' changed from boolean to varchar.,Schema Change,2024-01-12T19:43:00+00:00
latency_monitoring_pipeline,sync_config,295,5,56043,False,False,HTTPError: 429 Too Many Requests from scenario10-bot-deployment-69bbf69f44-9sg9c. Rate limit exceeded. Context: stderr F Failed password for root from 10.1.64.117 port 42970 ssh2 | stderr F Failed password for root from 10.1.64.117 port 36666 ssh2 | stderr F Failed password for root from 10.1.64.117 port 35028 ssh2,API Failure,2024-01-16T14:24:00+00:00
cloud_infra_pipeline,monitor_latency,510,4,140874,False,False,"DiskFullError: /tmp is at 100% capacity on pod ip-10-1-100-109|web|ap-. Cannot write results. Context: ip-10-1-13-124 dhclient[2410]: bound to 10.1.13.124 -- renewal in 1654 seconds. | ip-10-1-100-128 dhclient[2114]: XMT: Solicit on eth0, interval 113550ms. | ip-10-1-100-128 systemd: Started Session 132 of user root.",Resource Exhaustion,2024-01-24T05:43:00+00:00
customer_360_pipeline,deduplicate,15,2,0,False,True,"CascadeFailure: 3 upstream dependencies failed: order_etl, payment, billing.",Dependency Failure,2024-01-24T14:03:00+00:00
cluster_ops_pipeline,audit_resources,1622,4,119304,False,False,"DiskFullError: /tmp is at 100% capacity on pod productpage-v1-7f4c6b8f9-6b9r5. Cannot write results. Context: stderr F [1][warning][config] [./source/common/config/grpc_stream.h:160] StreamAggregatedResources gRPC config stream closed: 3, Resource not found: m",Resource Exhaustion,2023-12-07T10:12:00+00:00
container_orchestration_pipeline,detect_anomaly,1176,3,493889,False,False,"DiskFullError: /tmp is at 100% capacity on pod ip-10-1-100-109|web|ap-. Cannot write results. Context: ip-10-1-13-87 ec2net: [get_meta] Getting token for IMDSv2. | ip-10-1-13-87 dhclient[2141]: XMT: Solicit on eth0, interval 125420ms. | ip-10-1-13-124 dhclient[2410]: DHCPREQUEST on eth0 to 10.1.13.1 port 67 (xid=0x1f5abfb3)",Resource Exhaustion,2024-01-24T14:14:00+00:00
customer_360_pipeline,deduplicate,13,3,4,True,False,NullSourceError: upstream dataset is NULL — ingestion may not have run.,Missing Data,2024-01-07T04:50:00+00:00
notification_pipeline,send_batch,18,3,88,False,False,FileNotFoundError: s3://data-lake/users/2026-03-01/part-00000.parquet does not exist.,Missing Data,2024-02-21T12:36:00+00:00
deployment_pipeline,process_logs,2288,4,182683,False,False,"DiskFullError: /tmp is at 100% capacity on pod ip-10-1-100-109|web|ap-. Cannot write results. Context: ip-10-1-13-124 dhclient[2410]: DHCPACK from 10.1.13.1 (xid=0x1f5abfb3) | ip-10-1-13-87 dhclient[2141]: XMT: Solicit on eth0, interval 125420ms. | ip-10-1-13-87 ec2net: [get_meta] Trying to get http://169.254.169.254/latest/meta-data/network/interfaces/macs/0e:1a:8b:75:10:6b/local-ipv4s",Resource Exhaustion,2024-01-24T11:26:00+00:00
service_mesh_pipeline,run_diagnostics,609,2,462066,False,False,"KilledWorker: task exceeded memory limit and was killed by orchestrator on productpage-v1-94d68db49-zvtz8. Context: Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | stdout F reply: 'HTTP/1.1 503 Service Unavailable\\r\\n' | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce",Resource Exhaustion,2023-12-21T04:07:00+00:00
search_index_pipeline,deploy_index,18,3,65,False,False,SourceUnavailableError: table 'raw.events' has no partition for date=2026-03-01.,Missing Data,2024-03-20T13:22:00+00:00
microservice_health_pipeline,run_diagnostics,3522,4,178779,False,False,KilledWorker: task exceeded memory limit and was killed by orchestrator on ip-10-1-100-109|web|ap-. Context: ip-10-1-13-87 ec2net: [get_meta] Getting token for IMDSv2. | ip-10-1-13-124 dhclient[2410]: DHCPREQUEST on eth0 to 10.1.13.1 port 67 (xid=0x1f5abfb3) | ip-10-1-13-124 NET: dhclient: Locked /run/dhclient/resolv.lock,Resource Exhaustion,2024-01-24T17:25:00+00:00
analytics_pipeline,compute_kpis,6,2,0,False,True,DependencyError: upstream pipeline 'user_etl_pipeline' failed. Cannot proceed.,Dependency Failure,2024-03-26T01:48:00+00:00
order_etl_pipeline,transform_orders,22,1,396,True,False,ValidationError: field 'created_at' missing from source table 'users_v2'.,Schema Change,2024-01-18T11:23:00+00:00
container_orchestration_pipeline,detect_anomaly,1144,5,401677,False,False,KilledWorker: task exceeded memory limit and was killed by orchestrator on ip-10-1-100-109|web|ap-. Context: ip-10-1-13-124 NET: dhclient: Locked /run/dhclient/resolv.lock | ip-10-1-13-87 dhclient[2101]: DHCPACK from 10.1.13.1 (xid=0x10b95b10) | ip-10-1-13-87 ec2net: [get_meta] Getting token for IMDSv2.,Resource Exhaustion,2024-01-25T07:23:00+00:00
inventory_sync,pull_inventory,28,2,52,False,False,SourceUnavailableError: table 'raw.events' has no partition for date=2026-03-01.,Missing Data,2024-01-19T18:28:00+00:00
analytics_pipeline,compute_kpis,854,0,61043,False,False,FreshnessError: latest record is from 2026-02-28. Data is 3 days stale.,Data Quality Issue,2024-02-07T11:53:00+00:00
cost_tracking_pipeline,sync_config,474,2,15044,False,False,HTTPError: 429 Too Many Requests from scenario10-bot-deployment-69bbf69f44-9sg9c. Rate limit exceeded. Context: stderr F Failed password for root from 10.1.64.117 port 53652 ssh2 | stderr F Failed password for root from 10.1.64.117 port 49854 ssh2 | stderr F Failed password for root from 10.1.64.117 port 34142 ssh2,API Failure,2024-01-16T11:49:00+00:00
customer_360_pipeline,enrich_profiles,12,2,0,False,True,"CascadeFailure: 3 upstream dependencies failed: order_etl, payment, billing.",Dependency Failure,2024-02-08T12:46:00+00:00
search_index_pipeline,fetch_catalog,147,0,189763,False,False,ValidationError: 1200 rows have negative 'order_amount'. Expected >= 0.,Data Quality Issue,2024-02-17T03:33:00+00:00
resource_mgmt_pipeline,audit_resources,190,4,4749,False,False,ConnectionError: max retries exceeded connecting to scenario10-bot-deployment-69bbf69f44-9sg9c:8080. Context: stderr F Failed password for root from 10.1.64.117 port 47478 ssh2 | stderr F Failed password for root from 10.1.64.117 port 46328 ssh2 | stderr F Failed password for root from 10.1.64.117 port 60588 ssh2,API Failure,2024-01-16T09:32:00+00:00
container_orchestration_pipeline,audit_resources,2317,0,208506,False,False,"DiskFullError: /tmp is at 100% capacity on pod productpage-v1-7f4c6b8f9-6b9r5. Cannot write results. Context: stderr F [1][warning][config] [./source/common/config/grpc_stream.h:160] StreamAggregatedResources gRPC config stream closed: 3, Resource not found: m",Resource Exhaustion,2023-12-07T03:56:00+00:00
payment_pipeline,fetch_payments,770,0,186183,False,False,RangeError: column 'age' contains values > 200. Max allowed is 150.,Data Quality Issue,2024-01-14T18:14:00+00:00
load_balancer_pipeline,parse_events,955,5,100363,False,False,"ResourceError: CPU throttled. Container exceeds cgroup limit on pod productpage-v1-94d68db49-zvtz8. Context: Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecat...",Resource Exhaustion,2023-12-22T12:47:00+00:00
latency_monitoring_pipeline,analyze_metrics,2465,3,205918,False,False,MemoryError: unable to allocate 9.4 GiB. Worker OOM killed by kernel. Context: FATAL SignalException: SIGTERM | FATAL SignalException: SIGTERM | FATAL SignalException: SIGTERM,Resource Exhaustion,2024-02-16T09:37:00+00:00
